mode,query_class,query_filename,query_filepath,top1_class,top1_filename,top1_filepath,top1_similarity,top1_structure_similarity,top1_is_relevant,recall_at_1,recall_at_5,recall_at_10,ap_at_k,ndcg_at_k,first_tier,second_tier,anmrr
multimodal_text,阀,微信图片_20251014204217_136_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\阀\微信图片_20251014204217_136_58.png,阀,微信图片_20251014204237_139_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\阀\微信图片_20251014204237_139_58.png,0.999874,0.999996,1,1.0,1.0,1.0,0.3,0.469,0.254902,0.372549,0.566327
multimodal_text,阀,微信图片_20251014204232_138_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\阀\微信图片_20251014204232_138_58.png,阀,微信图片_20251014204247_140_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\阀\微信图片_20251014204247_140_58.png,0.988843,0.966842,1,1.0,1.0,1.0,0.4,0.563788,0.254902,0.470588,0.566984
multimodal_text,阀,微信图片_20251014204303_142_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\阀\微信图片_20251014204303_142_58.png,板,总装图_托板-A0.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\板\总装图_托板-A0.png,0.974436,0.885515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
multimodal_text,阀,阀体.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\阀\阀体.png,夹具,FTLJT_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\夹具\FTLJT_1.png,1.0,1.0,0,0.0,1.0,1.0,0.025,0.094788,0.019608,0.058824,0.952678
multimodal_text,阀,阀体1.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\阀\阀体1.png,夹具,FTLJT-MP.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\夹具\FTLJT-MP.png,1.0,1.0,0,0.0,1.0,1.0,0.025,0.094788,0.019608,0.019608,0.977982
multimodal_text,阀,阀体（1）.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\阀\阀体（1）.png,支架,支架 (2).png,D:\workspace\图纸检索项目\数据集\Dataset_img3\支架\支架 (2).png,0.94461,0.880581,0,0.0,1.0,1.0,0.26,0.451846,0.313725,0.470588,0.535327
multimodal_text,阀,阀（蝶阀）.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\阀\阀（蝶阀）.png,阀,阀（蝶）.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\阀\阀（蝶）.png,0.976906,0.916332,1,1.0,1.0,1.0,0.2,0.358954,0.117647,0.196078,0.772374
multimodal_text,阀,零件图图幅A1   旋转阀.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\阀\零件图图幅A1   旋转阀.png,阀,阀体（1）.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\阀\阀体（1）.png,0.938939,0.784028,1,1.0,1.0,1.0,0.757103,0.861138,0.45098,0.529412,0.447694
multimodal_text,阀,零件图图幅A1   旋转阀_001.dwg-2025-09-24-13-49-46-432.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\阀\零件图图幅A1   旋转阀_001.dwg-2025-09-24-13-49-46-432.png,阀,零件图图幅A1   旋转阀_2.dwg-2025-09-24-13-49-46-440.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\阀\零件图图幅A1   旋转阀_2.dwg-2025-09-24-13-49-46-440.png,1.0,1.0,1,1.0,1.0,1.0,0.575,0.718363,0.196078,0.254902,0.730639
multimodal_text,阀,零件图图幅A1   旋转阀_1_001.dwg-2025-09-24-13-49-46-438.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\阀\零件图图幅A1   旋转阀_1_001.dwg-2025-09-24-13-49-46-438.png,阀,零件图图幅A1   旋转阀_2.dwg-2025-09-24-13-49-46-440.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\阀\零件图图幅A1   旋转阀_2.dwg-2025-09-24-13-49-46-440.png,1.0,1.0,1,1.0,1.0,1.0,0.575,0.718363,0.196078,0.254902,0.730639
multimodal_text,阀,零件图图幅A1   旋转阀_2.dwg-2025-09-24-13-49-46-440.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\阀\零件图图幅A1   旋转阀_2.dwg-2025-09-24-13-49-46-440.png,阀,零件图图幅A1   旋转阀_1_001.dwg-2025-09-24-13-49-46-438.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\阀\零件图图幅A1   旋转阀_1_001.dwg-2025-09-24-13-49-46-438.png,1.0,1.0,1,1.0,1.0,1.0,0.575,0.718363,0.196078,0.254902,0.730639
multimodal_text,阀,零件图图幅A1   旋转阀_2_001.dwg-2025-09-24-13-49-46-444.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\阀\零件图图幅A1   旋转阀_2_001.dwg-2025-09-24-13-49-46-444.png,阀,零件图图幅A1   旋转阀_1_001.dwg-2025-09-24-13-49-46-438.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\阀\零件图图幅A1   旋转阀_1_001.dwg-2025-09-24-13-49-46-438.png,1.0,1.0,1,1.0,1.0,1.0,0.575,0.718363,0.196078,0.254902,0.730639
multimodal_text,阀,零件图图幅A1气动阀_001.dwg-2025-09-24-13-49-46-476.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\阀\零件图图幅A1气动阀_001.dwg-2025-09-24-13-49-46-476.png,阀,零件图图幅A1气动阀_2_001.dwg-2025-09-24-13-49-46-491.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\阀\零件图图幅A1气动阀_2_001.dwg-2025-09-24-13-49-46-491.png,1.0,1.0,1,1.0,1.0,1.0,0.6,0.72733,0.117647,0.117647,0.867565
multimodal_text,阀,零件图图幅A1气动阀_2_001.dwg-2025-09-24-13-49-46-491.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\阀\零件图图幅A1气动阀_2_001.dwg-2025-09-24-13-49-46-491.png,阀,零件图图幅A1气动阀_2.dwg-2025-09-24-13-49-46-487.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\阀\零件图图幅A1气动阀_2.dwg-2025-09-24-13-49-46-487.png,1.0,1.0,1,1.0,1.0,1.0,0.6,0.72733,0.117647,0.117647,0.867565
multimodal_text,齿轮带轮凸轮,87齿轮.dwg-2025-09-24-13-38-38-322.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\87齿轮.dwg-2025-09-24-13-38-38-322.png,齿轮带轮凸轮,87齿轮_001.dwg-2025-09-24-13-38-38-326.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\87齿轮_001.dwg-2025-09-24-13-38-38-326.png,1.0,1.0,1,1.0,1.0,1.0,0.1,0.220092,0.01983,0.028329,0.971089
multimodal_text,齿轮带轮凸轮,A0-槽轮_001.dwg-2025-09-24-13-44-28-169.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\A0-槽轮_001.dwg-2025-09-24-13-44-28-169.png,齿轮带轮凸轮,A0-槽轮.dwg-2025-09-24-13-44-28-165.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\A0-槽轮.dwg-2025-09-24-13-44-28-165.png,1.0,1.0,1,1.0,1.0,1.0,0.1,0.220092,0.008499,0.025496,0.971025
multimodal_text,齿轮带轮凸轮,B9912018齿轮-116.dwg-2025-09-24-13-38-50-913.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\B9912018齿轮-116.dwg-2025-09-24-13-38-50-913.png,齿轮带轮凸轮,B9912018齿轮-116_001.dwg-2025-09-24-13-38-50-917.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\B9912018齿轮-116_001.dwg-2025-09-24-13-38-50-917.png,1.0,1.0,1,1.0,1.0,1.0,0.1,0.220092,0.002833,0.048159,0.945318
multimodal_text,齿轮带轮凸轮,B9912047齿轮04_001.dwg-2025-09-24-13-39-04-514.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\B9912047齿轮04_001.dwg-2025-09-24-13-39-04-514.png,齿轮带轮凸轮,B9912047齿轮04.dwg-2025-09-24-13-39-04-510.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\B9912047齿轮04.dwg-2025-09-24-13-39-04-510.png,1.0,1.0,1,1.0,1.0,1.0,0.425556,0.643404,0.320113,0.399433,0.595511
multimodal_text,齿轮带轮凸轮,三级齿轮减速器A0.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\三级齿轮减速器A0.png,齿轮带轮凸轮,大齿轮_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\大齿轮_1.png,0.955441,0.785199,1,1.0,1.0,1.0,1.0,1.0,0.439093,0.501416,0.466058
multimodal_text,齿轮带轮凸轮,中间轴大齿轮.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\中间轴大齿轮.png,齿轮带轮凸轮,中间轴大齿轮_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\中间轴大齿轮_1.png,1.0,1.0,1,1.0,1.0,1.0,0.725437,0.841591,0.402266,0.521246,0.476909
multimodal_text,齿轮带轮凸轮,从动直齿轮.dwg-2025-09-24-13-44-58-317.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\从动直齿轮.dwg-2025-09-24-13-44-58-317.png,齿轮带轮凸轮,从动直齿轮_001.dwg-2025-09-24-13-44-58-321.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\从动直齿轮_001.dwg-2025-09-24-13-44-58-321.png,1.0,1.0,1,1.0,1.0,1.0,0.6,0.762416,0.13881,0.150142,0.830585
multimodal_text,齿轮带轮凸轮,从动直齿轮_001.dwg-2025-09-24-13-44-58-321.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\从动直齿轮_001.dwg-2025-09-24-13-44-58-321.png,齿轮带轮凸轮,从动直齿轮.dwg-2025-09-24-13-44-58-317.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\从动直齿轮.dwg-2025-09-24-13-44-58-317.png,1.0,1.0,1,1.0,1.0,1.0,0.6,0.762416,0.13881,0.150142,0.830585
multimodal_text,齿轮带轮凸轮,从动锥齿轮2_001.dwg-2025-09-24-13-33-33-611.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\从动锥齿轮2_001.dwg-2025-09-24-13-33-33-611.png,齿轮带轮凸轮,从动锥齿轮2.dwg-2025-09-24-13-33-33-607.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\从动锥齿轮2.dwg-2025-09-24-13-33-33-607.png,1.0,1.0,1,1.0,1.0,1.0,0.166071,0.362887,0.104816,0.13881,0.861041
multimodal_text,齿轮带轮凸轮,后轮轴装_001.dwg-2025-09-24-13-34-24-113.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\后轮轴装_001.dwg-2025-09-24-13-34-24-113.png,齿轮带轮凸轮,后轮轴装.dwg-2025-09-24-13-34-24-109.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\后轮轴装.dwg-2025-09-24-13-34-24-109.png,1.0,1.0,1,1.0,1.0,1.0,0.1,0.220092,0.002833,0.005666,0.99014
multimodal_text,齿轮带轮凸轮,大带轮—何明2006.dwg-2025-09-24-13-41-02-006.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\大带轮—何明2006.dwg-2025-09-24-13-41-02-006.png,齿轮带轮凸轮,大带轮—何明2006_1.dwg-2025-09-24-13-41-02-014.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\大带轮—何明2006_1.dwg-2025-09-24-13-41-02-014.png,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.436261,0.535411,0.457727
multimodal_text,齿轮带轮凸轮,大齿轮_1.dwg-2025-09-24-13-34-39-712.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\大齿轮_1.dwg-2025-09-24-13-34-39-712.png,齿轮带轮凸轮,大齿轮_1_001.dwg-2025-09-24-13-34-39-716.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\大齿轮_1_001.dwg-2025-09-24-13-34-39-716.png,1.0,1.0,1,1.0,1.0,1.0,0.473095,0.665291,0.342776,0.424929,0.561865
multimodal_text,齿轮带轮凸轮,大齿轮_4.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\大齿轮_4.png,齿轮带轮凸轮,齿轮轴_10.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\齿轮轴_10.png,1.0,0.831925,1,1.0,1.0,1.0,1.0,1.0,0.450425,0.509915,0.446788
multimodal_text,齿轮带轮凸轮,太阳轮.dwg-2025-09-24-13-34-39-725.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\太阳轮.dwg-2025-09-24-13-34-39-725.png,齿轮带轮凸轮,太阳轮_001.dwg-2025-09-24-13-34-39-728.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\太阳轮_001.dwg-2025-09-24-13-34-39-728.png,1.0,1.0,1,1.0,1.0,1.0,0.1,0.220092,0.028329,0.104816,0.911925
multimodal_text,齿轮带轮凸轮,带轮1的结构.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\带轮1的结构.png,齿轮带轮凸轮,紧张轮A4.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\紧张轮A4.png,0.933695,0.784213,1,1.0,1.0,1.0,1.0,1.0,0.475921,0.541076,0.435156
multimodal_text,齿轮带轮凸轮,带轮—何明2006_2.dwg-2025-09-24-13-42-09-134.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\带轮—何明2006_2.dwg-2025-09-24-13-42-09-134.png,齿轮带轮凸轮,带轮—何明2006_4_001.dwg-2025-09-24-13-42-09-157.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\带轮—何明2006_4_001.dwg-2025-09-24-13-42-09-157.png,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.067989,0.152975,0.845387
multimodal_text,齿轮带轮凸轮,斜齿轮1_2_001.dwg-2025-09-24-13-45-58-650.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\斜齿轮1_2_001.dwg-2025-09-24-13-45-58-650.png,齿轮带轮凸轮,斜齿轮1_2.dwg-2025-09-24-13-45-58-644.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\斜齿轮1_2.dwg-2025-09-24-13-45-58-644.png,1.0,1.0,1,1.0,1.0,1.0,0.9,0.936379,0.11898,0.141643,0.83954
multimodal_text,齿轮带轮凸轮,斜齿轮20dwg_1_001.dwg-2025-09-24-13-45-58-670.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\斜齿轮20dwg_1_001.dwg-2025-09-24-13-45-58-670.png,齿轮带轮凸轮,斜齿轮11dwg_1.dwg-2025-09-24-13-45-58-622.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\斜齿轮11dwg_1.dwg-2025-09-24-13-45-58-622.png,1.0,0.952662,1,1.0,1.0,1.0,0.9,0.936379,0.062323,0.082153,0.918725
multimodal_text,齿轮带轮凸轮,齿轮轴_13.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\齿轮轴_13.png,齿轮带轮凸轮,齿轮轴_3.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\齿轮轴_3.png,1.0,0.972768,1,1.0,1.0,1.0,1.0,1.0,0.478754,0.560907,0.426779
multimodal_text,齿轮带轮凸轮,齿轮轴_2.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\齿轮轴_2.png,齿轮带轮凸轮,齿轮轴.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\齿轮带轮凸轮\齿轮轴.png,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.433428,0.535411,0.456425
attention_multimodal,人孔,11.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\HG21597DN450\11.png,人孔,4.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\HG21597DN450\4.png,1.0,0.878262,1,1.0,1.0,1.0,1.0,1.0,0.473684,0.868421,0.177213
attention_multimodal,人孔,12.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\HG21597DN450\12.png,人孔,13.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\HG21597DN450\13.png,1.0,0.988072,1,1.0,1.0,1.0,0.9,0.936379,0.5,0.868421,0.172679
attention_multimodal,人孔,13.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\HG21597DN450\13.png,人孔,9.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\HG21597DN450\9.png,1.0,0.988072,1,1.0,1.0,1.0,1.0,1.0,0.789474,0.947368,0.08082
attention_multimodal,人孔,14.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\HG21597DN450\14.png,人孔,12.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\HG21597DN450\12.png,1.0,0.9816,1,1.0,1.0,1.0,0.9,0.936379,0.526316,0.868421,0.188449
attention_multimodal,人孔,450.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\HG21595-99\450.png,人孔,500.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\HG21595-99\500.png,0.995612,0.980818,1,1.0,1.0,1.0,1.0,1.0,0.894737,0.947368,0.051055
attention_multimodal,人孔,9.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\HG21597DN450\9.png,人孔,13.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\HG21597DN450\13.png,1.0,0.988072,1,1.0,1.0,1.0,0.9,0.936379,0.578947,0.868421,0.157106
attention_multimodal,人孔,A-400-0.6.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21516-95回转盖板式平焊法兰人孔\A\A-400-0.6.png,人孔,A-MFM-400-1.0.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21517-95回转盖带颈平焊法兰人孔\A-MFM-400-1.0.png,0.996714,0.984522,1,1.0,1.0,1.0,1.0,1.0,0.921053,0.947368,0.049083
attention_multimodal,人孔,A-MFM-400-1.0.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21517-95回转盖带颈平焊法兰人孔\A-MFM-400-1.0.png,人孔,B-MFM-400-1.0.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21517-95回转盖带颈平焊法兰人孔\B-MFM-400-1.0.png,0.996968,0.985549,1,1.0,1.0,1.0,1.0,1.0,0.921053,0.947368,0.048295
attention_multimodal,人孔,B-500-0.6.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21516-95回转盖板式平焊法兰人孔\B\B-500-0.6.png,人孔,A-500-0.6.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21516-95回转盖板式平焊法兰人孔\A\A-500-0.6.png,0.996457,0.982862,1,1.0,1.0,1.0,1.0,1.0,0.894737,0.947368,0.054209
attention_multimodal,人孔,DN400.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21515-95常压人孔\DN400.png,人孔,DN450.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21515-95常压人孔\DN450.png,0.985479,0.94371,1,1.0,1.0,1.0,1.0,1.0,0.921053,0.921053,0.058939
attention_multimodal,人孔,DN450.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21515-95常压人孔\DN450.png,人孔,DN400.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21515-95常压人孔\DN400.png,0.985479,0.94371,1,1.0,1.0,1.0,1.0,1.0,0.868421,0.894737,0.08496
attention_multimodal,人孔,DN500.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21515-95常压人孔\DN500.png,人孔,DN450.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21515-95常压人孔\DN450.png,0.978941,0.913665,1,1.0,1.0,1.0,1.0,1.0,0.894737,0.921053,0.062291
attention_multimodal,人孔,DN500不锈钢垂直吊盖带颈平焊人孔.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21599-99垂直吊盖不锈钢法兰人孔\DN500不锈钢垂直吊盖带颈平焊人孔.png,人孔,DN500.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21515-95常压人孔\DN500.png,0.948309,0.578666,1,1.0,1.0,1.0,0.8,0.870125,0.473684,0.868421,0.201064
attention_multimodal,人孔,DN600.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21515-95常压人孔\DN600.png,人孔,DN450.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21515-95常压人孔\DN450.png,0.983791,0.946387,1,1.0,1.0,1.0,1.0,1.0,0.921053,0.947368,0.052632
attention_multimodal,人孔,HG21517～24.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\HG21517-24\HG21517～24.png,夹具,工艺规程_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\夹具\工艺规程_1.png,0.962688,0.82658,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
attention_multimodal,人孔,HG21518-93.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\HG21518-93\HG21518-93.png,人孔,HG21597-1999-1.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\HG21597DN450\HG21597-1999-1.png,1.0,0.749488,1,1.0,1.0,1.0,0.375,0.586795,0.657895,0.894737,0.164203
attention_multimodal,人孔,HG21597-1999-1.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\HG21597DN450\HG21597-1999-1.png,人孔,HG21518-93.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\HG21518-93\HG21518-93.png,1.0,0.749488,1,1.0,1.0,1.0,0.608095,0.767027,0.631579,0.868421,0.157895
attention_multimodal,人孔,RF500-1.0.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21596-99回转盖不锈钢法兰人孔\RF500-1.0.png,人孔,RF500-1.0不锈钢水平吊盖带颈平焊人孔.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21598-99水平吊盖不锈钢人孔\RF500-1.0不锈钢水平吊盖带颈平焊人孔.png,0.964579,0.665498,1,1.0,1.0,1.0,1.0,1.0,0.763158,0.894737,0.111965
attention_multimodal,人孔,椭圆压力容器卫生人孔.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\椭圆压力容器卫生人孔\椭圆压力容器卫生人孔.png,人孔,HG21518-93.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\HG21518-93\HG21518-93.png,0.958322,0.866636,1,1.0,1.0,1.0,0.790437,0.889954,0.868421,0.921053,0.068598
attention_multimodal,人孔,锅炉人孔DN400×300.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\锅炉人孔DN400×300\锅炉人孔DN400×300.png,人孔,DN400.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\人孔\人孔(衬面)\HG21515-95常压人孔\DN400.png,0.90057,0.500086,1,1.0,1.0,1.0,0.762103,0.857981,0.789474,0.947368,0.07668
attention_multimodal,叶轮叶片,17001-G160F-0000 叶轮.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\17001-G160F-0000 叶轮.png,叶轮叶片,左螺旋叶片LS25.2.2-3.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\左螺旋叶片LS25.2.2-3.png,0.951296,0.799954,1,1.0,1.0,1.0,0.276667,0.478422,0.310345,0.344828,0.634888
attention_multimodal,叶轮叶片,533c29e4bb281fd0377f69d566f4ea04.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\533c29e4bb281fd0377f69d566f4ea04.png,叶轮叶片,微信图片_20251014201725_41_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\微信图片_20251014201725_41_58.png,1.0,1.0,1,1.0,1.0,1.0,0.166667,0.330138,0.068966,0.068966,0.922245
attention_multimodal,叶轮叶片,叶片.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\叶片.png,叶轮叶片,叶轮.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\叶轮.png,0.965175,0.836155,1,1.0,1.0,1.0,0.366667,0.547398,0.344828,0.344828,0.622042
attention_multimodal,叶轮叶片,叶轮.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\叶轮.png,叶轮叶片,叶片.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\叶片.png,0.965175,0.836155,1,1.0,1.0,1.0,0.325,0.523174,0.344828,0.344828,0.636241
attention_multimodal,叶轮叶片,叶轮和叶片.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\叶轮和叶片.png,活塞,活塞杆.dwg-2025-09-24-13-46-55-239.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\活塞\活塞杆.dwg-2025-09-24-13-46-55-239.png,0.886798,0.629217,0,0.0,0.0,0.0,0.0,0.0,0.034483,0.034483,0.918526
attention_multimodal,叶轮叶片,左螺旋叶片LS25.2.2-3.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\左螺旋叶片LS25.2.2-3.png,花键,微信图片_20251014202422_50_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\花键\微信图片_20251014202422_50_58.png,0.958255,0.826369,0,0.0,1.0,1.0,0.2,0.38148,0.275862,0.344828,0.644354
attention_multimodal,叶轮叶片,微信图片_20251014201257_23_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\微信图片_20251014201257_23_58.png,叶轮叶片,微信图片_20251014201406_27_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\微信图片_20251014201406_27_58.png,0.984324,0.935415,1,1.0,1.0,1.0,0.1,0.220092,0.034483,0.103448,0.865788
attention_multimodal,叶轮叶片,微信图片_20251014201339_25_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\微信图片_20251014201339_25_58.png,轴,168FA曲轴图纸.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\轴\168FA曲轴图纸.png,0.911649,0.778038,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
attention_multimodal,叶轮叶片,微信图片_20251014201355_26_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\微信图片_20251014201355_26_58.png,叶轮叶片,微信图片_20251014201554_34_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\叶轮叶片\微信图片_20251014201554_34_58.png,1.0,0.999783,1,1.0,1.0,1.0,0.308333,0.503324,0.275862,0.37931,0.645368
